k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
54,2,nan,nan,7.242068e-05,nan,2.277886e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.167839e-01,9.090909e-04,0.000000e+00
55,0,7.362968e-02,4.965224e-03,6.172057e-05,7.390859e-02,2.642321e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.492170e-01,8.928571e-04,0.000000e+00
55,1,1.704071e-01,4.226233e-03,6.556014e-05,1.734358e-01,2.273823e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.344641e-01,8.928571e-04,0.000000e+00
55,2,1.709503e-01,3.939663e-03,6.985163e-05,1.739727e-01,2.277891e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.201564e-01,8.928571e-04,0.000000e+00
56,0,nan,nan,5.949623e-05,nan,2.642315e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.493391e-01,8.771930e-04,0.000000e+00
56,1,nan,nan,6.375578e-05,nan,2.273827e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.347364e-01,8.771930e-04,0.000000e+00
56,2,nan,nan,6.780273e-05,nan,2.277895e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.203148e-01,8.771930e-04,0.000000e+00
57,0,nan,nan,5.744536e-05,nan,2.642309e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.498185e-01,8.620690e-04,0.000000e+00
57,1,nan,nan,6.157695e-05,nan,2.273830e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.331280e-01,8.620690e-04,0.000000e+00
57,2,nan,nan,6.557275e-05,nan,2.277899e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.192133e-01,8.620690e-04,0.000000e+00
58,0,nan,nan,5.553827e-05,nan,2.642303e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.500409e-01,8.474576e-04,0.000000e+00
58,1,nan,nan,5.920536e-05,nan,2.273834e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.332641e-01,8.474576e-04,0.000000e+00
58,2,nan,nan,6.302032e-05,nan,2.277903e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.190497e-01,8.474576e-04,0.000000e+00
59,0,nan,nan,5.364877e-05,nan,2.642297e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.500778e-01,8.333334e-04,0.000000e+00
59,1,nan,nan,5.732461e-05,nan,2.273838e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.345884e-01,8.333334e-04,0.000000e+00
59,2,nan,nan,6.107950e-05,nan,2.277906e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.203875e-01,8.333334e-04,0.000000e+00
60,0,7.366468e-02,4.967574e-03,5.190181e-05,7.391589e-02,2.642292e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.504670e-01,8.196721e-04,0.000000e+00
60,1,1.706278e-01,4.231697e-03,5.529688e-05,1.734052e-01,2.273841e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.344062e-01,8.196721e-04,0.000000e+00
60,2,1.711714e-01,3.944752e-03,5.888498e-05,1.739429e-01,2.277910e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.199960e-01,8.196721e-04,0.000000e+00
61,0,nan,nan,5.025481e-05,nan,2.642286e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.506133e-01,8.064516e-04,0.000000e+00
61,1,nan,nan,5.382705e-05,nan,2.273845e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.352264e-01,8.064516e-04,0.000000e+00
61,2,nan,nan,5.729715e-05,nan,2.277914e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.208931e-01,8.064516e-04,0.000000e+00
62,0,nan,nan,4.863662e-05,nan,2.642281e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.506751e-01,7.936508e-04,0.000000e+00
62,1,nan,nan,5.216189e-05,nan,2.273848e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.340390e-01,7.936508e-04,0.000000e+00
62,2,nan,nan,5.557611e-05,nan,2.277917e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.198649e-01,7.936508e-04,0.000000e+00
63,0,nan,nan,4.710623e-05,nan,2.642276e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.509844e-01,7.812500e-04,0.000000e+00
63,1,nan,nan,5.032792e-05,nan,2.273851e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.340221e-01,7.812500e-04,0.000000e+00
63,2,nan,nan,5.352374e-05,nan,2.277920e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.196453e-01,7.812500e-04,0.000000e+00
64,0,nan,nan,4.567407e-05,nan,2.642271e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.512262e-01,7.692308e-04,0.000000e+00
64,1,nan,nan,4.822307e-05,nan,2.273854e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.351443e-01,7.692308e-04,0.000000e+00
64,2,nan,nan,5.140160e-05,nan,2.277923e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.211041e-01,7.692308e-04,0.000000e+00
65,0,7.369429e-02,4.969562e-03,4.428286e-05,7.392224e-02,2.642267e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.513115e-01,7.575757e-04,0.000000e+00
65,1,1.708144e-01,4.236319e-03,4.772225e-05,1.733795e-01,2.273857e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.380276e-01,7.575757e-04,0.000000e+00
65,2,1.713587e-01,3.949061e-03,5.081126e-05,1.739175e-01,2.277926e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.233086e-01,7.575757e-04,0.000000e+00
66,0,nan,nan,4.294171e-05,nan,2.642262e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.515270e-01,7.462687e-04,0.000000e+00
66,1,nan,nan,4.619555e-05,nan,2.273860e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.333992e-01,7.462687e-04,0.000000e+00
66,2,nan,nan,4.910312e-05,nan,2.277929e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.192100e-01,7.462687e-04,0.000000e+00
67,0,nan,nan,4.171582e-05,nan,2.642258e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.518099e-01,7.352941e-04,0.000000e+00
67,1,nan,nan,4.443588e-05,nan,2.273863e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.340734e-01,7.352941e-04,0.000000e+00
67,2,nan,nan,4.735417e-05,nan,2.277932e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.202131e-01,7.352941e-04,0.000000e+00
68,0,nan,nan,4.051149e-05,nan,2.642253e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.517509e-01,7.246377e-04,0.000000e+00
68,1,nan,nan,4.345259e-05,nan,2.273866e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.363404e-01,7.246377e-04,0.000000e+00
68,2,nan,nan,4.627861e-05,nan,2.277935e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.217755e-01,7.246377e-04,0.000000e+00
69,0,nan,nan,3.934266e-05,nan,2.642249e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.518812e-01,7.142857e-04,0.000000e+00
69,1,nan,nan,4.150973e-05,nan,2.273868e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.348325e-01,7.142857e-04,0.000000e+00
69,2,nan,nan,4.424243e-05,nan,2.277938e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.204924e-01,7.142857e-04,0.000000e+00
70,0,7.371994e-02,4.971285e-03,3.823450e-05,7.392852e-02,2.642245e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.521097e-01,7.042253e-04,0.000000e+00
70,1,1.709750e-01,4.240294e-03,4.098974e-05,1.733571e-01,2.273871e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.389480e-01,7.042253e-04,0.000000e+00
70,2,1.715194e-01,3.952759e-03,4.368100e-05,1.738958e-01,2.277941e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.241890e-01,7.042253e-04,0.000000e+00
71,0,nan,nan,3.715337e-05,nan,2.642241e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.522607e-01,6.944445e-04,0.000000e+00
71,1,nan,nan,3.961632e-05,nan,2.273873e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.353043e-01,6.944445e-04,0.000000e+00
71,2,nan,nan,4.220471e-05,nan,2.277943e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.208068e-01,6.944445e-04,0.000000e+00
72,0,nan,nan,3.614273e-05,nan,2.642237e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.525376e-01,6.849315e-04,0.000000e+00
72,1,nan,nan,3.901180e-05,nan,2.273875e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.368374e-01,6.849315e-04,0.000000e+00
72,2,nan,nan,4.145653e-05,nan,2.277946e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.223123e-01,6.849315e-04,0.000000e+00
73,0,nan,nan,3.518727e-05,nan,2.642234e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.526304e-01,6.756757e-04,0.000000e+00
73,1,nan,nan,3.734552e-05,nan,2.273878e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.340510e-01,6.756757e-04,0.000000e+00
73,2,nan,nan,3.978354e-05,nan,2.277948e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.202488e-01,6.756757e-04,0.000000e+00
74,0,nan,nan,3.423673e-05,nan,2.642230e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.526166e-01,6.666667e-04,0.000000e+00
74,1,nan,nan,3.658968e-05,nan,2.273880e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.380176e-01,6.666667e-04,0.000000e+00
74,2,nan,nan,3.890174e-05,nan,2.277950e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.234313e-01,6.666667e-04,0.000000e+00
75,0,7.374240e-02,4.972794e-03,3.331313e-05,7.393453e-02,2.642226e+01,0.000000e+00,4.420000e+02,1.004211e+00,9.056517e-07,2.528427e-01,6.578948e-04,0.000000e+00
75,1,1.711138e-01,4.243733e-03,3.543973e-05,1.733381e-01,2.273882e+01,0.000000e+00,4.420000e+02,1.000598e+00,4.420399e-07,2.365834e-01,6.578948e-04,0.000000e+00
75,2,1.716585e-01,3.955962e-03,3.771727e-05,1.738772e-01,2.277953e+01,0.000000e+00,4.420000e+02,9.996431e-01,6.750078e-07,2.225224e-01,6.578948e-04,0.000000e+00
76,0,nan,nan,3.246471e-05,nan,2.642223e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.531472e-01,6.493506e-04,0.000000e+00
76,1,nan,nan,3.525180e-05,nan,2.273885e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.379568e-01,6.493506e-04,0.000000e+00
76,2,nan,nan,3.753959e-05,nan,2.277955e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.235879e-01,6.493506e-04,0.000000e+00
77,0,nan,nan,3.166594e-05,nan,2.642220e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.531450e-01,6.410257e-04,0.000000e+00
77,1,nan,nan,3.327730e-05,nan,2.273887e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.331308e-01,6.410257e-04,0.000000e+00
77,2,nan,nan,3.553326e-05,nan,2.277958e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.189230e-01,6.410257e-04,0.000000e+00
78,0,nan,nan,3.083838e-05,nan,2.642216e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.530017e-01,6.329114e-04,0.000000e+00
78,1,nan,nan,3.383467e-05,nan,2.273889e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.407508e-01,6.329114e-04,0.000000e+00
78,2,nan,nan,3.589322e-05,nan,2.277960e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.254659e-01,6.329114e-04,0.000000e+00
79,0,nan,nan,3.006827e-05,nan,2.642213e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.533370e-01,6.250000e-04,0.000000e+00
79,1,nan,nan,3.158070e-05,nan,2.273891e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.309022e-01,6.250000e-04,0.000000e+00
79,2,nan,nan,3.367603e-05,nan,2.277962e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.176595e-01,6.250000e-04,0.000000e+00
80,0,7.376198e-02,4.974108e-03,2.931108e-05,7.393987e-02,2.642210e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.534496e-01,6.172840e-04,0.000000e+00
80,1,1.712357e-01,4.246749e-03,3.183329e-05,1.733211e-01,2.273893e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.413116e-01,6.172840e-04,0.000000e+00
80,2,1.717806e-01,3.958771e-03,3.385543e-05,1.738608e-01,2.277964e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.262971e-01,6.172840e-04,0.000000e+00
81,0,nan,nan,2.863447e-05,nan,2.642207e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.536942e-01,6.097561e-04,0.000000e+00
81,1,nan,nan,3.034847e-05,nan,2.273895e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.335935e-01,6.097561e-04,0.000000e+00
81,2,nan,nan,3.232856e-05,nan,2.277966e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.196413e-01,6.097561e-04,0.000000e+00
82,0,nan,nan,2.793184e-05,nan,2.642204e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.534689e-01,6.024097e-04,0.000000e+00
82,1,nan,nan,2.965693e-05,nan,2.273896e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.391536e-01,6.024097e-04,0.000000e+00
82,2,nan,nan,3.161716e-05,nan,2.277968e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.245058e-01,6.024097e-04,0.000000e+00
83,0,nan,nan,2.724033e-05,nan,2.642201e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.536950e-01,5.952381e-04,0.000000e+00
83,1,nan,nan,2.977641e-05,nan,2.273898e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.389380e-01,5.952381e-04,0.000000e+00
83,2,nan,nan,3.166014e-05,nan,2.277970e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.241241e-01,5.952381e-04,0.000000e+00
84,0,nan,nan,2.662737e-05,nan,2.642199e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.540504e-01,5.882353e-04,0.000000e+00
84,1,nan,nan,2.808834e-05,nan,2.273900e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.324127e-01,5.882353e-04,0.000000e+00
84,2,nan,nan,2.994146e-05,nan,2.277971e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.185845e-01,5.882353e-04,0.000000e+00
85,0,7.377921e-02,4.975265e-03,2.599006e-05,7.394484e-02,2.642196e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.538895e-01,5.813953e-04,0.000000e+00
85,1,1.713430e-01,4.249407e-03,2.805747e-05,1.733061e-01,2.273902e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.406839e-01,5.813953e-04,0.000000e+00
85,2,1.718882e-01,3.961246e-03,2.981095e-05,1.738462e-01,2.277973e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.257876e-01,5.813953e-04,0.000000e+00
86,0,nan,nan,2.539247e-05,nan,2.642193e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.541699e-01,5.747126e-04,0.000000e+00
86,1,nan,nan,2.707265e-05,nan,2.273904e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.354415e-01,5.747126e-04,0.000000e+00
86,2,nan,nan,2.887771e-05,nan,2.277975e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.215928e-01,5.747126e-04,0.000000e+00
87,0,nan,nan,2.487329e-05,nan,2.642190e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.542727e-01,5.681818e-04,0.000000e+00
87,1,nan,nan,2.613836e-05,nan,2.273905e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.384921e-01,5.681818e-04,0.000000e+00
87,2,nan,nan,2.781253e-05,nan,2.277977e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.235846e-01,5.681818e-04,0.000000e+00
88,0,nan,nan,2.424033e-05,nan,2.642188e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.537796e-01,5.617978e-04,0.000000e+00
88,1,nan,nan,2.681750e-05,nan,2.273907e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.414969e-01,5.617978e-04,0.000000e+00
88,2,nan,nan,2.849565e-05,nan,2.277979e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.269601e-01,5.617978e-04,0.000000e+00
89,0,nan,nan,2.374628e-05,nan,2.642185e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.546516e-01,5.555556e-04,0.000000e+00
89,1,nan,nan,2.486768e-05,nan,2.273909e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.301795e-01,5.555556e-04,0.000000e+00
89,2,nan,nan,2.646101e-05,nan,2.277980e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.166239e-01,5.555556e-04,0.000000e+00
90,0,7.379480e-02,4.976313e-03,2.321926e-05,7.394911e-02,2.642183e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.542679e-01,5.494506e-04,0.000000e+00
90,1,1.714384e-01,4.251770e-03,2.529271e-05,1.732928e-01,2.273910e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.428018e-01,5.494506e-04,0.000000e+00
90,2,1.719837e-01,3.963443e-03,2.698151e-05,1.738333e-01,2.277982e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.281817e-01,5.494506e-04,0.000000e+00
91,0,nan,nan,2.268739e-05,nan,2.642180e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.544169e-01,5.434782e-04,0.000000e+00
91,1,nan,nan,2.417424e-05,nan,2.273911e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.335602e-01,5.434782e-04,0.000000e+00
91,2,nan,nan,2.578356e-05,nan,2.277983e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.189415e-01,5.434782e-04,0.000000e+00
92,0,nan,nan,2.221434e-05,nan,2.642178e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.548118e-01,5.376344e-04,0.000000e+00
92,1,nan,nan,2.377096e-05,nan,2.273913e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.391395e-01,5.376344e-04,0.000000e+00
92,2,nan,nan,2.524489e-05,nan,2.277985e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.242132e-01,5.376344e-04,0.000000e+00
93,0,nan,nan,2.174096e-05,nan,2.642176e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.547304e-01,5.319149e-04,0.000000e+00
93,1,nan,nan,2.330239e-05,nan,2.273915e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.380496e-01,5.319149e-04,0.000000e+00
93,2,nan,nan,2.480377e-05,nan,2.277986e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.241510e-01,5.319149e-04,0.000000e+00
94,0,nan,nan,2.130353e-05,nan,2.642174e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.548262e-01,5.263158e-04,0.000000e+00
94,1,nan,nan,2.285748e-05,nan,2.273916e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.377510e-01,5.263158e-04,0.000000e+00
94,2,nan,nan,2.432100e-05,nan,2.277988e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.233598e-01,5.263158e-04,0.000000e+00
95,0,7.380866e-02,4.977243e-03,2.083113e-05,7.395383e-02,2.642171e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.546690e-01,5.208334e-04,0.000000e+00
95,1,1.715239e-01,4.253886e-03,2.233606e-05,1.732809e-01,2.273917e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.373554e-01,5.208334e-04,0.000000e+00
95,2,1.720694e-01,3.965415e-03,2.380237e-05,1.738220e-01,2.277989e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.230725e-01,5.208334e-04,0.000000e+00
96,0,nan,nan,2.040337e-05,nan,2.642169e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.551019e-01,5.154639e-04,0.000000e+00
96,1,nan,nan,2.183424e-05,nan,2.273919e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.379140e-01,5.154639e-04,0.000000e+00
96,2,nan,nan,2.323867e-05,nan,2.277991e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.232576e-01,5.154639e-04,0.000000e+00
97,0,nan,nan,2.001504e-05,nan,2.642167e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.551620e-01,5.102041e-04,0.000000e+00
97,1,nan,nan,2.120245e-05,nan,2.273920e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.384404e-01,5.102041e-04,0.000000e+00
97,2,nan,nan,2.261698e-05,nan,2.277992e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.240302e-01,5.102041e-04,0.000000e+00
98,0,nan,nan,1.960729e-05,nan,2.642165e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.548843e-01,5.050505e-04,0.000000e+00
98,1,nan,nan,2.153137e-05,nan,2.273921e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.406100e-01,5.050505e-04,0.000000e+00
98,2,nan,nan,2.280951e-05,nan,2.277993e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.255616e-01,5.050505e-04,0.000000e+00
99,0,nan,nan,1.921293e-05,nan,2.642163e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.550072e-01,5.000000e-04,0.000000e+00
99,1,nan,nan,2.002433e-05,nan,2.273922e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.322193e-01,5.000000e-04,0.000000e+00
99,2,nan,nan,2.138027e-05,nan,2.277995e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.192068e-01,5.000000e-04,0.000000e+00
100,0,7.382110e-02,4.978078e-03,1.882172e-05,7.395854e-02,2.642161e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.551136e-01,4.950495e-04,0.000000e+00
100,1,1.716007e-01,4.255788e-03,2.018150e-05,1.732704e-01,2.273924e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.447763e-01,4.950495e-04,0.000000e+00
100,2,1.721466e-01,3.967193e-03,2.144886e-05,1.738118e-01,2.277996e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.292525e-01,4.950495e-04,0.000000e+00
101,0,nan,nan,1.843041e-05,nan,2.642159e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.553351e-01,4.901961e-04,0.000000e+00
101,1,nan,nan,2.029120e-05,nan,2.273925e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.381311e-01,4.901961e-04,0.000000e+00
101,2,nan,nan,2.159211e-05,nan,2.277997e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.240606e-01,4.901961e-04,0.000000e+00
102,0,nan,nan,1.811271e-05,nan,2.642157e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.557175e-01,4.854369e-04,0.000000e+00
102,1,nan,nan,1.952379e-05,nan,2.273926e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.322672e-01,4.854369e-04,0.000000e+00
102,2,nan,nan,2.079594e-05,nan,2.277998e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.182732e-01,4.854369e-04,0.000000e+00
103,0,nan,nan,1.776115e-05,nan,2.642155e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.552230e-01,4.807692e-04,0.000000e+00
103,1,nan,nan,1.879804e-05,nan,2.273927e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.367768e-01,4.807692e-04,0.000000e+00
103,2,nan,nan,2.000565e-05,nan,2.278000e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.222925e-01,4.807692e-04,0.000000e+00
104,0,nan,nan,1.740297e-05,nan,2.642154e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.553408e-01,4.761905e-04,0.000000e+00
104,1,nan,nan,1.884248e-05,nan,2.273929e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.412564e-01,4.761905e-04,0.000000e+00
104,2,nan,nan,2.007129e-05,nan,2.278001e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.266934e-01,4.761905e-04,0.000000e+00
105,0,7.383233e-02,4.978834e-03,1.712271e-05,7.396266e-02,2.642152e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.557024e-01,4.716981e-04,0.000000e+00
105,1,1.716705e-01,4.257516e-03,1.803503e-05,1.732608e-01,2.273930e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.361675e-01,4.716981e-04,0.000000e+00
105,2,1.722163e-01,3.968797e-03,1.926042e-05,1.738024e-01,2.278002e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.217088e-01,4.716981e-04,0.000000e+00
106,0,nan,nan,1.673345e-05,nan,2.642150e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.550527e-01,4.672897e-04,0.000000e+00
106,1,nan,nan,1.809460e-05,nan,2.273931e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.421506e-01,4.672897e-04,0.000000e+00
106,2,nan,nan,1.914105e-05,nan,2.278004e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.267444e-01,4.672897e-04,0.000000e+00
107,0,nan,nan,1.645455e-05,nan,2.642148e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.561752e-01,4.629630e-04,0.000000e+00
107,1,nan,nan,1.804009e-05,nan,2.273932e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.369046e-01,4.629630e-04,0.000000e+00
107,2,nan,nan,1.918687e-05,nan,2.278005e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.239529e-01,4.629630e-04,0.000000e+00
108,0,nan,nan,1.615442e-05,nan,2.642146e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.557591e-01,4.587156e-04,0.000000e+00
108,1,nan,nan,1.711396e-05,nan,2.273933e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.332805e-01,4.587156e-04,0.000000e+00
108,2,nan,nan,1.829351e-05,nan,2.278006e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.193375e-01,4.587156e-04,0.000000e+00
109,0,nan,nan,1.587254e-05,nan,2.642145e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.557957e-01,4.545455e-04,0.000000e+00
109,1,nan,nan,1.705235e-05,nan,2.273934e+01,0.000000e+00,4.420000e+02,1.000598e+00,nan,2.414539e-01,4.545455e-04,0.000000e+00
109,2,nan,nan,1.814056e-05,nan,2.278007e+01,0.000000e+00,4.420000e+02,9.996431e-01,nan,2.258851e-01,4.545455e-04,0.000000e+00
110,0,7.384267e-02,4.979527e-03,1.556563e-05,7.396650e-02,2.642143e+01,0.000000e+00,4.420000e+02,1.004211e+00,nan,2.556687e-01,4.504505e-04,0.000000e+00
