k,img,e_abs,e_rel,delta,resid,psnr,inner_k,inner_cum,tv_ratio,ref_check,alpha,beta,m_k
55,0,2.104804e-02,1.414573e-03,2.848874e-03,2.240568e-02,2.648225e+01,1.000000e+01,4.260000e+02,1.000807e+00,nan,5.479181e-03,8.928571e-04,1.000000e+01
55,1,1.631356e-03,4.008695e-05,3.060257e-02,3.515464e-02,2.443444e+01,1.000000e+01,4.260000e+02,1.000021e+00,nan,5.091886e-04,8.928571e-04,1.000000e+01
55,2,1.415657e-03,3.236286e-05,2.623241e-02,3.026370e-02,2.447302e+01,1.000000e+01,4.260000e+02,1.000042e+00,nan,5.910178e-04,8.928571e-04,1.000000e+01
56,0,nan,nan,2.795262e-03,nan,2.648266e+01,1.000000e+01,4.360000e+02,1.000784e+00,nan,5.401906e-03,8.771930e-04,1.000000e+01
56,1,nan,nan,2.986464e-02,nan,2.444160e+01,1.000000e+01,4.360000e+02,1.000019e+00,nan,5.028777e-04,8.771930e-04,1.000000e+01
56,2,nan,nan,2.539894e-02,nan,2.448138e+01,1.000000e+01,4.360000e+02,1.000043e+00,nan,5.866542e-04,8.771930e-04,1.000000e+01
57,0,nan,nan,2.749690e-03,nan,2.648306e+01,1.000000e+01,4.460000e+02,1.000760e+00,nan,5.317304e-03,8.620690e-04,1.000000e+01
57,1,nan,nan,2.916336e-02,nan,2.444829e+01,1.000000e+01,4.460000e+02,1.000021e+00,nan,4.976875e-04,8.620690e-04,1.000000e+01
57,2,nan,nan,2.471736e-02,nan,2.448927e+01,1.000000e+01,4.460000e+02,1.000044e+00,nan,5.851921e-04,8.620690e-04,1.000000e+01
58,0,nan,nan,2.699281e-03,nan,2.648346e+01,1.000000e+01,4.560000e+02,1.000736e+00,nan,5.223748e-03,8.474576e-04,1.000000e+01
58,1,nan,nan,2.852171e-02,nan,2.445452e+01,1.000000e+01,4.560000e+02,1.000023e+00,nan,4.925253e-04,8.474576e-04,1.000000e+01
58,2,nan,nan,2.406727e-02,nan,2.449671e+01,1.000000e+01,4.560000e+02,1.000038e+00,nan,5.811175e-04,8.474576e-04,1.000000e+01
59,0,nan,nan,2.669276e-03,nan,2.648382e+01,1.000000e+01,4.660000e+02,1.000709e+00,nan,5.145404e-03,8.333334e-04,1.000000e+01
59,1,nan,nan,2.789574e-02,nan,2.446029e+01,1.000000e+01,4.660000e+02,1.000019e+00,nan,4.869586e-04,8.333334e-04,1.000000e+01
59,2,nan,nan,2.348135e-02,nan,2.450374e+01,1.000000e+01,4.660000e+02,1.000037e+00,nan,5.770862e-04,8.333334e-04,1.000000e+01
60,0,1.878821e-02,1.262647e-03,2.633716e-03,2.007228e-02,2.648417e+01,1.000000e+01,4.760000e+02,1.000684e+00,nan,5.034043e-03,8.196721e-04,1.000000e+01
60,1,1.476025e-03,3.625653e-05,2.728076e-02,3.140751e-02,2.446558e+01,1.000000e+01,4.760000e+02,1.000019e+00,nan,4.816953e-04,8.196721e-04,1.000000e+01
60,2,1.406119e-03,3.213610e-05,2.289090e-02,2.673781e-02,2.451036e+01,1.000000e+01,4.760000e+02,1.000037e+00,nan,5.722520e-04,8.196721e-04,1.000000e+01
61,0,nan,nan,2.568831e-03,nan,2.648450e+01,1.000000e+01,4.860000e+02,1.000658e+00,nan,4.938757e-03,8.064516e-04,1.000000e+01
61,1,nan,nan,2.666460e-02,nan,2.447044e+01,1.000000e+01,4.860000e+02,1.000025e+00,nan,4.767934e-04,8.064516e-04,1.000000e+01
61,2,nan,nan,2.235733e-02,nan,2.451666e+01,1.000000e+01,4.860000e+02,1.000042e+00,nan,5.682294e-04,8.064516e-04,1.000000e+01
62,0,nan,nan,2.477269e-03,nan,2.648481e+01,1.000000e+01,4.960000e+02,1.000635e+00,nan,4.904033e-03,7.936508e-04,1.000000e+01
62,1,nan,nan,2.593164e-02,nan,2.447499e+01,1.000000e+01,4.960000e+02,1.000034e+00,nan,4.724478e-04,7.936508e-04,1.000000e+01
62,2,nan,nan,2.177433e-02,nan,2.452267e+01,1.000000e+01,4.960000e+02,1.000052e+00,nan,5.634676e-04,7.936508e-04,1.000000e+01
63,0,nan,nan,2.408518e-03,nan,2.648510e+01,1.000000e+01,5.060000e+02,1.000608e+00,nan,4.927617e-03,7.812500e-04,1.000000e+01
63,1,nan,nan,2.528344e-02,nan,2.447927e+01,1.000000e+01,5.060000e+02,1.000026e+00,nan,4.707389e-04,7.812500e-04,1.000000e+01
63,2,nan,nan,2.127759e-02,nan,2.452837e+01,1.000000e+01,5.060000e+02,1.000043e+00,nan,5.606157e-04,7.812500e-04,1.000000e+01
64,0,nan,nan,2.344728e-03,nan,2.648539e+01,1.000000e+01,5.160000e+02,1.000580e+00,nan,4.913527e-03,7.692308e-04,1.000000e+01
64,1,nan,nan,2.469698e-02,nan,2.448330e+01,1.000000e+01,5.160000e+02,1.000021e+00,nan,4.680661e-04,7.692308e-04,1.000000e+01
64,2,nan,nan,2.080727e-02,nan,2.453381e+01,1.000000e+01,5.160000e+02,1.000043e+00,nan,5.561872e-04,7.692308e-04,1.000000e+01
65,0,1.646869e-02,1.106727e-03,2.313795e-03,1.771764e-02,2.648566e+01,1.000000e+01,5.260000e+02,1.000550e+00,nan,4.895417e-03,7.575757e-04,1.000000e+01
65,1,1.383530e-03,3.397351e-05,2.411381e-02,2.793072e-02,2.448709e+01,1.000000e+01,5.260000e+02,1.000021e+00,nan,4.647702e-04,7.575757e-04,1.000000e+01
65,2,1.263275e-03,2.886481e-05,2.035993e-02,2.390514e-02,2.453901e+01,1.000000e+01,5.260000e+02,1.000043e+00,nan,5.516543e-04,7.575757e-04,1.000000e+01
66,0,nan,nan,2.283671e-03,nan,2.648593e+01,1.000000e+01,5.360000e+02,1.000522e+00,nan,4.813882e-03,7.462687e-04,1.000000e+01
66,1,nan,nan,2.360641e-02,nan,2.449054e+01,1.000000e+01,5.360000e+02,1.000023e+00,nan,4.619069e-04,7.462687e-04,1.000000e+01
66,2,nan,nan,1.993706e-02,nan,2.454398e+01,1.000000e+01,5.360000e+02,1.000037e+00,nan,5.470714e-04,7.462687e-04,1.000000e+01
67,0,nan,nan,2.228068e-03,nan,2.648619e+01,1.000000e+01,5.460000e+02,1.000497e+00,nan,4.734986e-03,7.352941e-04,1.000000e+01
67,1,nan,nan,2.311016e-02,nan,2.449364e+01,1.000000e+01,5.460000e+02,1.000023e+00,nan,4.580598e-04,7.352941e-04,1.000000e+01
67,2,nan,nan,1.953037e-02,nan,2.454869e+01,1.000000e+01,5.460000e+02,1.000031e+00,nan,5.423641e-04,7.352941e-04,1.000000e+01
68,0,nan,nan,2.158214e-03,nan,2.648647e+01,1.000000e+01,5.560000e+02,1.000474e+00,nan,4.713499e-03,7.246377e-04,1.000000e+01
68,1,nan,nan,2.265403e-02,nan,2.449647e+01,1.000000e+01,5.560000e+02,1.000021e+00,nan,4.544319e-04,7.246377e-04,1.000000e+01
68,2,nan,nan,1.915209e-02,nan,2.455311e+01,1.000000e+01,5.560000e+02,1.000027e+00,nan,5.377263e-04,7.246377e-04,1.000000e+01
69,0,nan,nan,2.093481e-03,nan,2.648676e+01,1.000000e+01,5.660000e+02,1.000454e+00,nan,4.728022e-03,7.142857e-04,1.000000e+01
69,1,nan,nan,2.220665e-02,nan,2.449903e+01,1.000000e+01,5.660000e+02,1.000020e+00,nan,4.504312e-04,7.142857e-04,1.000000e+01
69,2,nan,nan,1.877818e-02,nan,2.455726e+01,1.000000e+01,5.660000e+02,1.000029e+00,nan,5.327921e-04,7.142857e-04,1.000000e+01
70,0,1.435008e-02,9.643249e-04,2.031355e-03,1.552299e-02,2.648707e+01,1.000000e+01,5.760000e+02,1.000435e+00,nan,4.737883e-03,7.042253e-04,1.000000e+01
70,1,1.152231e-03,2.828584e-05,2.178304e-02,2.534987e-02,2.450135e+01,1.000000e+01,5.760000e+02,1.000017e+00,nan,4.466529e-04,7.042253e-04,1.000000e+01
70,2,1.035050e-03,2.364535e-05,1.835771e-02,2.158858e-02,2.456122e+01,1.000000e+01,5.760000e+02,1.000032e+00,nan,5.282016e-04,7.042253e-04,1.000000e+01
71,0,nan,nan,1.984261e-03,nan,2.648740e+01,1.000000e+01,5.860000e+02,1.000417e+00,nan,4.748092e-03,6.944445e-04,1.000000e+01
71,1,nan,nan,2.137941e-02,nan,2.450343e+01,1.000000e+01,5.860000e+02,1.000014e+00,nan,4.427786e-04,6.944445e-04,1.000000e+01
71,2,nan,nan,1.798225e-02,nan,2.456498e+01,1.000000e+01,5.860000e+02,1.000033e+00,nan,5.253957e-04,6.944445e-04,1.000000e+01
72,0,nan,nan,1.926047e-03,nan,2.648774e+01,1.000000e+01,5.960000e+02,1.000401e+00,nan,4.728524e-03,6.849315e-04,1.000000e+01
72,1,nan,nan,2.098517e-02,nan,2.450526e+01,1.000000e+01,5.960000e+02,1.000014e+00,nan,4.388626e-04,6.849315e-04,1.000000e+01
72,2,nan,nan,1.763093e-02,nan,2.456849e+01,1.000000e+01,5.960000e+02,1.000032e+00,nan,5.217713e-04,6.849315e-04,1.000000e+01
73,0,nan,nan,1.877352e-03,nan,2.648808e+01,1.000000e+01,6.060000e+02,1.000387e+00,nan,4.740670e-03,6.756757e-04,1.000000e+01
73,1,nan,nan,2.058401e-02,nan,2.450686e+01,1.000000e+01,6.060000e+02,1.000015e+00,nan,4.351050e-04,6.756757e-04,1.000000e+01
73,2,nan,nan,1.728341e-02,nan,2.457178e+01,1.000000e+01,6.060000e+02,1.000028e+00,nan,5.178827e-04,6.756757e-04,1.000000e+01
74,0,nan,nan,1.841914e-03,nan,2.648843e+01,1.000000e+01,6.160000e+02,1.000373e+00,nan,4.734802e-03,6.666667e-04,1.000000e+01
74,1,nan,nan,2.019872e-02,nan,2.450824e+01,1.000000e+01,6.160000e+02,1.000016e+00,nan,4.318347e-04,6.666667e-04,1.000000e+01
74,2,nan,nan,1.696385e-02,nan,2.457487e+01,1.000000e+01,6.160000e+02,1.000026e+00,nan,5.143018e-04,6.666667e-04,1.000000e+01
75,0,1.259075e-02,8.460762e-04,1.819664e-03,1.368219e-02,2.648875e+01,1.000000e+01,6.260000e+02,1.000358e+00,2.631152e-04,4.699735e-03,6.578948e-04,1.000000e+01
75,1,1.054483e-03,2.587982e-05,1.981059e-02,2.310135e-02,2.450943e+01,1.000000e+01,6.260000e+02,1.000017e+00,3.475518e-07,4.285672e-04,6.578948e-04,1.000000e+01
75,2,1.073464e-03,2.451866e-05,1.663487e-02,1.961495e-02,2.457782e+01,1.000000e+01,6.260000e+02,1.000029e+00,3.099442e-06,5.102917e-04,6.578948e-04,1.000000e+01
76,0,nan,nan,1.772982e-03,nan,2.648906e+01,1.000000e+01,6.360000e+02,1.000345e+00,nan,4.634441e-03,6.493506e-04,1.000000e+01
76,1,nan,nan,1.944519e-02,nan,2.451042e+01,1.000000e+01,6.360000e+02,1.000015e+00,nan,4.256877e-04,6.493506e-04,1.000000e+01
76,2,nan,nan,1.630494e-02,nan,2.458068e+01,1.000000e+01,6.360000e+02,1.000035e+00,nan,5.069547e-04,6.493506e-04,1.000000e+01
77,0,nan,nan,1.736465e-03,nan,2.648935e+01,1.000000e+01,6.460000e+02,1.000331e+00,nan,4.635286e-03,6.410257e-04,1.000000e+01
77,1,nan,nan,1.908418e-02,nan,2.451123e+01,1.000000e+01,6.460000e+02,1.000016e+00,nan,4.226381e-04,6.410257e-04,1.000000e+01
77,2,nan,nan,1.598893e-02,nan,2.458340e+01,1.000000e+01,6.460000e+02,1.000031e+00,nan,5.040360e-04,6.410257e-04,1.000000e+01
78,0,nan,nan,1.697971e-03,nan,2.648964e+01,1.000000e+01,6.560000e+02,1.000317e+00,nan,4.613704e-03,6.329114e-04,1.000000e+01
78,1,nan,nan,1.860027e-02,nan,2.451180e+01,1.000000e+01,6.560000e+02,1.000030e+00,nan,4.197999e-04,6.329114e-04,1.000000e+01
78,2,nan,nan,1.569732e-02,nan,2.458594e+01,1.000000e+01,6.560000e+02,1.000028e+00,nan,5.010677e-04,6.329114e-04,1.000000e+01
79,0,nan,nan,1.659120e-03,nan,2.648992e+01,1.000000e+01,6.660000e+02,1.000304e+00,nan,4.601081e-03,6.250000e-04,1.000000e+01
79,1,nan,nan,1.818578e-02,nan,2.451220e+01,1.000000e+01,6.660000e+02,1.000025e+00,nan,4.200208e-04,6.250000e-04,1.000000e+01
79,2,nan,nan,1.541425e-02,nan,2.458829e+01,1.000000e+01,6.660000e+02,1.000030e+00,nan,4.976964e-04,6.250000e-04,1.000000e+01
80,0,1.102460e-02,7.408178e-04,1.622285e-03,1.203629e-02,2.649020e+01,1.000000e+01,6.760000e+02,1.000293e+00,nan,4.593271e-03,6.172840e-04,1.000000e+01
80,1,1.022277e-03,2.508384e-05,1.782112e-02,2.079852e-02,2.451252e+01,1.000000e+01,6.760000e+02,1.000021e+00,nan,4.190522e-04,6.172840e-04,1.000000e+01
80,2,1.140437e-03,2.604442e-05,1.508702e-02,1.779820e-02,2.459052e+01,1.000000e+01,6.760000e+02,1.000039e+00,nan,4.943990e-04,6.172840e-04,1.000000e+01
81,0,nan,nan,1.588728e-03,nan,2.649048e+01,1.000000e+01,6.860000e+02,1.000281e+00,nan,4.583688e-03,6.097561e-04,1.000000e+01
81,1,nan,nan,1.745287e-02,nan,2.451277e+01,1.000000e+01,6.860000e+02,1.000020e+00,nan,4.172606e-04,6.097561e-04,1.000000e+01
81,2,nan,nan,1.477223e-02,nan,2.459258e+01,1.000000e+01,6.860000e+02,1.000042e+00,nan,4.928772e-04,6.097561e-04,1.000000e+01
82,0,nan,nan,1.556070e-03,nan,2.649076e+01,1.000000e+01,6.960000e+02,1.000271e+00,nan,4.568403e-03,6.024097e-04,1.000000e+01
82,1,nan,nan,1.710234e-02,nan,2.451290e+01,1.000000e+01,6.960000e+02,1.000019e+00,nan,4.158597e-04,6.024097e-04,1.000000e+01
82,2,nan,nan,1.447161e-02,nan,2.459448e+01,1.000000e+01,6.960000e+02,1.000042e+00,nan,4.913238e-04,6.024097e-04,1.000000e+01
83,0,nan,nan,1.529687e-03,nan,2.649104e+01,1.000000e+01,7.060000e+02,1.000260e+00,nan,4.553887e-03,5.952381e-04,1.000000e+01
83,1,nan,nan,1.677110e-02,nan,2.451290e+01,1.000000e+01,7.060000e+02,1.000020e+00,nan,4.143390e-04,5.952381e-04,1.000000e+01
83,2,nan,nan,1.420393e-02,nan,2.459627e+01,1.000000e+01,7.060000e+02,1.000034e+00,nan,4.896598e-04,5.952381e-04,1.000000e+01
84,0,nan,nan,1.495340e-03,nan,2.649132e+01,1.000000e+01,7.160000e+02,1.000251e+00,nan,4.524074e-03,5.882353e-04,1.000000e+01
84,1,nan,nan,1.643372e-02,nan,2.451284e+01,1.000000e+01,7.160000e+02,1.000021e+00,nan,4.126393e-04,5.882353e-04,1.000000e+01
84,2,nan,nan,1.394448e-02,nan,2.459795e+01,1.000000e+01,7.160000e+02,1.000028e+00,nan,4.872181e-04,5.882353e-04,1.000000e+01
85,0,9.607881e-03,6.456074e-04,1.461090e-03,1.047849e-02,2.649159e+01,1.000000e+01,7.260000e+02,1.000243e+00,nan,4.520987e-03,5.813953e-04,1.000000e+01
85,1,8.762098e-04,2.149562e-05,1.612747e-02,1.894451e-02,2.451269e+01,1.000000e+01,7.260000e+02,1.000018e+00,nan,4.113743e-04,5.813953e-04,1.000000e+01
85,2,8.889692e-04,2.029888e-05,1.330882e-02,1.578191e-02,2.459968e+01,1.000000e+01,7.260000e+02,1.000036e+00,nan,4.848091e-04,5.813953e-04,1.000000e+01
86,0,nan,nan,1.428930e-03,nan,2.649185e+01,1.000000e+01,7.360000e+02,1.000235e+00,nan,4.521209e-03,5.747126e-04,1.000000e+01
86,1,nan,nan,1.584219e-02,nan,2.451243e+01,1.000000e+01,7.360000e+02,1.000017e+00,nan,4.096050e-04,5.747126e-04,1.000000e+01
86,2,nan,nan,1.297605e-02,nan,2.460133e+01,1.000000e+01,7.360000e+02,1.000032e+00,nan,4.963545e-04,5.747126e-04,1.000000e+01
87,0,nan,nan,1.399196e-03,nan,2.649210e+01,1.000000e+01,7.460000e+02,1.000226e+00,nan,4.518494e-03,5.681818e-04,1.000000e+01
87,1,nan,nan,1.555555e-02,nan,2.451207e+01,1.000000e+01,7.460000e+02,1.000017e+00,nan,4.075581e-04,5.681818e-04,1.000000e+01
87,2,nan,nan,1.271761e-02,nan,2.460285e+01,1.000000e+01,7.460000e+02,1.000029e+00,nan,4.975793e-04,5.681818e-04,1.000000e+01
88,0,nan,nan,1.368358e-03,nan,2.649235e+01,1.000000e+01,7.560000e+02,1.000218e+00,nan,4.511401e-03,5.617978e-04,1.000000e+01
88,1,nan,nan,1.527106e-02,nan,2.451165e+01,1.000000e+01,7.560000e+02,1.000017e+00,nan,4.057930e-04,5.617978e-04,1.000000e+01
88,2,nan,nan,1.250172e-02,nan,2.460428e+01,1.000000e+01,7.560000e+02,1.000025e+00,nan,4.963460e-04,5.617978e-04,1.000000e+01
89,0,nan,nan,1.374388e-03,nan,2.649257e+01,1.000000e+01,7.660000e+02,1.000208e+00,nan,4.511128e-03,5.555556e-04,1.000000e+01
89,1,nan,nan,1.501788e-02,nan,2.451117e+01,1.000000e+01,7.660000e+02,1.000015e+00,nan,4.042181e-04,5.555556e-04,1.000000e+01
89,2,nan,nan,1.227687e-02,nan,2.460564e+01,1.000000e+01,7.660000e+02,1.000025e+00,nan,4.937594e-04,5.555556e-04,1.000000e+01
90,0,8.239171e-03,5.536268e-04,1.375771e-03,9.058498e-03,2.649280e+01,1.100000e+01,7.770000e+02,1.000199e+00,nan,4.393169e-03,5.494506e-04,1.100000e+01
90,1,6.423700e-04,1.575625e-05,1.495310e-02,1.738989e-02,2.451059e+01,1.100000e+01,7.770000e+02,1.000014e+00,nan,4.020486e-04,5.494506e-04,1.100000e+01
90,2,8.686600e-04,1.983283e-05,1.218572e-02,1.443008e-02,2.460697e+01,1.100000e+01,7.770000e+02,1.000025e+00,nan,4.918125e-04,5.494506e-04,1.100000e+01
91,0,nan,nan,1.339549e-03,nan,2.649302e+01,1.100000e+01,7.880000e+02,1.000192e+00,nan,4.293862e-03,5.434782e-04,1.100000e+01
91,1,nan,nan,1.469958e-02,nan,2.450993e+01,1.100000e+01,7.880000e+02,1.000014e+00,nan,3.950600e-04,5.434782e-04,1.100000e+01
91,2,nan,nan,1.196029e-02,nan,2.460823e+01,1.100000e+01,7.880000e+02,1.000020e+00,nan,4.847783e-04,5.434782e-04,1.100000e+01
92,0,nan,nan,1.309421e-03,nan,2.649324e+01,1.100000e+01,7.990000e+02,1.000184e+00,nan,4.315645e-03,5.376344e-04,1.100000e+01
92,1,nan,nan,1.433226e-02,nan,2.450918e+01,1.100000e+01,7.990000e+02,1.000022e+00,nan,3.932775e-04,5.376344e-04,1.100000e+01
92,2,nan,nan,1.177013e-02,nan,2.460939e+01,1.100000e+01,7.990000e+02,1.000017e+00,nan,4.833508e-04,5.376344e-04,1.100000e+01
93,0,nan,nan,1.281006e-03,nan,2.649346e+01,1.100000e+01,8.100000e+02,1.000177e+00,nan,4.321504e-03,5.319149e-04,1.100000e+01
93,1,nan,nan,1.395627e-02,nan,2.450834e+01,1.100000e+01,8.100000e+02,1.000021e+00,nan,3.948204e-04,5.319149e-04,1.100000e+01
93,2,nan,nan,1.157702e-02,nan,2.461046e+01,1.100000e+01,8.100000e+02,1.000019e+00,nan,4.807654e-04,5.319149e-04,1.100000e+01
94,0,nan,nan,1.262245e-03,nan,2.649367e+01,1.100000e+01,8.210000e+02,1.000170e+00,nan,4.324857e-03,5.263158e-04,1.100000e+01
94,1,nan,nan,1.364229e-02,nan,2.450742e+01,1.100000e+01,8.210000e+02,1.000018e+00,nan,3.969662e-04,5.263158e-04,1.100000e+01
94,2,nan,nan,1.138766e-02,nan,2.461145e+01,1.100000e+01,8.210000e+02,1.000019e+00,nan,4.785486e-04,5.263158e-04,1.100000e+01
95,0,6.922548e-03,4.651501e-04,1.233726e-03,7.664617e-03,2.649388e+01,1.100000e+01,8.320000e+02,1.000164e+00,nan,4.298172e-03,5.208334e-04,1.100000e+01
95,1,6.325695e-04,1.551348e-05,1.335219e-02,1.557452e-02,2.450641e+01,1.100000e+01,8.320000e+02,1.000016e+00,nan,3.976859e-04,5.208334e-04,1.100000e+01
95,2,5.142317e-04,1.173947e-05,1.120535e-02,1.331748e-02,2.461240e+01,1.100000e+01,8.320000e+02,1.000018e+00,nan,4.764234e-04,5.208334e-04,1.100000e+01
96,0,nan,nan,1.206754e-03,nan,2.649409e+01,1.100000e+01,8.430000e+02,1.000158e+00,nan,4.307326e-03,5.154639e-04,1.100000e+01
96,1,nan,nan,1.306566e-02,nan,2.450535e+01,1.100000e+01,8.430000e+02,1.000013e+00,nan,3.979917e-04,5.154639e-04,1.100000e+01
96,2,nan,nan,1.100892e-02,nan,2.461329e+01,1.100000e+01,8.430000e+02,1.000018e+00,nan,4.742432e-04,5.154639e-04,1.100000e+01
97,0,nan,nan,1.180186e-03,nan,2.649430e+01,1.100000e+01,8.540000e+02,1.000153e+00,nan,4.314187e-03,5.102041e-04,1.100000e+01
97,1,nan,nan,1.281113e-02,nan,2.450424e+01,1.100000e+01,8.540000e+02,1.000014e+00,nan,3.984616e-04,5.102041e-04,1.100000e+01
97,2,nan,nan,1.084009e-02,nan,2.461411e+01,1.100000e+01,8.540000e+02,1.000017e+00,nan,4.729042e-04,5.102041e-04,1.100000e+01
98,0,nan,nan,1.152575e-03,nan,2.649450e+01,1.100000e+01,8.650000e+02,1.000149e+00,nan,4.322641e-03,5.050505e-04,1.100000e+01
98,1,nan,nan,1.257900e-02,nan,2.450307e+01,1.100000e+01,8.650000e+02,1.000014e+00,nan,3.982102e-04,5.050505e-04,1.100000e+01
98,2,nan,nan,1.067768e-02,nan,2.461487e+01,1.100000e+01,8.650000e+02,1.000016e+00,nan,4.706161e-04,5.050505e-04,1.100000e+01
99,0,nan,nan,1.125912e-03,nan,2.649470e+01,1.100000e+01,8.760000e+02,1.000144e+00,nan,4.338112e-03,5.000000e-04,1.100000e+01
99,1,nan,nan,1.235357e-02,nan,2.450186e+01,1.100000e+01,8.760000e+02,1.000013e+00,nan,3.974877e-04,5.000000e-04,1.100000e+01
99,2,nan,nan,1.049320e-02,nan,2.461556e+01,1.100000e+01,8.760000e+02,1.000016e+00,nan,4.682664e-04,5.000000e-04,1.100000e+01
100,0,5.812507e-03,3.905578e-04,1.100047e-03,6.509611e-03,2.649490e+01,1.100000e+01,8.870000e+02,1.000139e+00,nan,4.353341e-03,4.950495e-04,1.100000e+01
100,1,5.443303e-04,1.334765e-05,1.213505e-02,1.425454e-02,2.450060e+01,1.100000e+01,8.870000e+02,1.000012e+00,nan,3.967664e-04,4.950495e-04,1.100000e+01
100,2,5.200420e-04,1.187100e-05,1.032770e-02,1.234228e-02,2.461618e+01,1.100000e+01,8.870000e+02,1.000015e+00,nan,4.671101e-04,4.950495e-04,1.100000e+01
101,0,nan,nan,1.075457e-03,nan,2.649509e+01,1.100000e+01,8.980000e+02,1.000133e+00,nan,4.368762e-03,4.901961e-04,1.100000e+01
101,1,nan,nan,1.190838e-02,nan,2.449931e+01,1.100000e+01,8.980000e+02,1.000015e+00,nan,3.960300e-04,4.901961e-04,1.100000e+01
101,2,nan,nan,1.016757e-02,nan,2.461675e+01,1.100000e+01,8.980000e+02,1.000017e+00,nan,4.653352e-04,4.901961e-04,1.100000e+01
102,0,nan,nan,1.052296e-03,nan,2.649529e+01,1.100000e+01,9.090000e+02,1.000127e+00,nan,4.382305e-03,4.854369e-04,1.100000e+01
102,1,nan,nan,1.168063e-02,nan,2.449801e+01,1.100000e+01,9.090000e+02,1.000017e+00,nan,3.957698e-04,4.854369e-04,1.100000e+01
102,2,nan,nan,9.985172e-03,nan,2.461726e+01,1.100000e+01,9.090000e+02,1.000021e+00,nan,4.635305e-04,4.854369e-04,1.100000e+01
103,0,nan,nan,1.030459e-03,nan,2.649548e+01,1.100000e+01,9.200000e+02,1.000122e+00,nan,4.393041e-03,4.807692e-04,1.100000e+01
103,1,nan,nan,1.147224e-02,nan,2.449667e+01,1.100000e+01,9.200000e+02,1.000018e+00,nan,3.957647e-04,4.807692e-04,1.100000e+01
103,2,nan,nan,9.827930e-03,nan,2.461771e+01,1.100000e+01,9.200000e+02,1.000020e+00,nan,4.629646e-04,4.807692e-04,1.100000e+01
104,0,nan,nan,1.009335e-03,nan,2.649566e+01,1.100000e+01,9.310000e+02,1.000118e+00,nan,4.401095e-03,4.761905e-04,1.100000e+01
104,1,nan,nan,1.126978e-02,nan,2.449532e+01,1.100000e+01,9.310000e+02,1.000017e+00,nan,3.953150e-04,4.761905e-04,1.100000e+01
104,2,nan,nan,9.680859e-03,nan,2.461811e+01,1.100000e+01,9.310000e+02,1.000017e+00,nan,4.614550e-04,4.761905e-04,1.100000e+01
105,0,4.836289e-03,3.249595e-04,9.889331e-04,5.510577e-03,2.649586e+01,1.100000e+01,9.420000e+02,1.000114e+00,nan,4.408824e-03,4.716981e-04,1.100000e+01
105,1,8.254044e-04,2.023749e-05,1.107063e-02,1.310904e-02,2.449393e+01,1.100000e+01,9.420000e+02,1.000016e+00,nan,3.948596e-04,4.716981e-04,1.100000e+01
105,2,4.111228e-04,9.383911e-06,9.536969e-03,1.143924e-02,2.461844e+01,1.100000e+01,9.420000e+02,1.000014e+00,nan,4.596681e-04,4.716981e-04,1.100000e+01
106,0,nan,nan,9.688484e-04,nan,2.649605e+01,1.100000e+01,9.530000e+02,1.000110e+00,nan,4.416066e-03,4.672897e-04,1.100000e+01
106,1,nan,nan,1.088076e-02,nan,2.449253e+01,1.100000e+01,9.530000e+02,1.000015e+00,nan,3.944847e-04,4.672897e-04,1.100000e+01
106,2,nan,nan,9.396674e-03,nan,2.461872e+01,1.100000e+01,9.530000e+02,1.000015e+00,nan,4.579225e-04,4.672897e-04,1.100000e+01
107,0,nan,nan,9.498184e-04,nan,2.649624e+01,1.100000e+01,9.640000e+02,1.000107e+00,nan,4.424525e-03,4.629630e-04,1.100000e+01
107,1,nan,nan,1.069545e-02,nan,2.449110e+01,1.100000e+01,9.640000e+02,1.000015e+00,nan,3.939700e-04,4.629630e-04,1.100000e+01
107,2,nan,nan,9.255758e-03,nan,2.461895e+01,1.100000e+01,9.640000e+02,1.000016e+00,nan,4.561927e-04,4.629630e-04,1.100000e+01
108,0,nan,nan,9.311160e-04,nan,2.649643e+01,1.100000e+01,9.750000e+02,1.000104e+00,nan,4.430742e-03,4.587156e-04,1.100000e+01
108,1,nan,nan,1.051438e-02,nan,2.448969e+01,1.100000e+01,9.750000e+02,1.000014e+00,nan,3.934756e-04,4.587156e-04,1.100000e+01
108,2,nan,nan,9.115541e-03,nan,2.461914e+01,1.100000e+01,9.750000e+02,1.000016e+00,nan,4.546791e-04,4.587156e-04,1.100000e+01
109,0,nan,nan,9.135492e-04,nan,2.649661e+01,1.100000e+01,9.860000e+02,1.000101e+00,nan,4.437934e-03,4.545455e-04,1.100000e+01
109,1,nan,nan,1.034637e-02,nan,2.448826e+01,1.100000e+01,9.860000e+02,1.000012e+00,nan,3.930077e-04,4.545455e-04,1.100000e+01
109,2,nan,nan,8.962791e-03,nan,2.461928e+01,1.100000e+01,9.860000e+02,1.000016e+00,nan,4.533172e-04,4.545455e-04,1.100000e+01
110,0,4.065434e-03,2.731615e-04,8.957715e-04,4.721744e-03,2.649679e+01,1.100000e+01,9.970000e+02,1.000098e+00,nan,4.442139e-03,4.504505e-04,1.100000e+01
110,1,5.069459e-04,1.242810e-05,1.017446e-02,1.210147e-02,2.448682e+01,1.100000e+01,9.970000e+02,1.000013e+00,nan,3.922256e-04,4.504505e-04,1.100000e+01
